dyadid,time,ver_coop,ver_conflict,mat_coop,mat_conflict
771345,12989,0,2,0,0
771345,13010,0,1,0,0
771346,12980,0,0,2,0
771346,13010,1,0,1,0
771346,13023,0,0,1,0
771346,13083,0,0,0,0
771346,13111,0,0,12,0
771346,13112,0,0,4,0
771360,13023,1,0,0,0
771365,12851,0,1,0,0
771432,13020,0,0,0,0
771432,13021,0,0,1,0
771432,13023,2,0,0,0
771432,13024,1,0,0,0
771451,13126,0,0,0,1
771520,12843,0,0,2,0
771600,13046,0,0,0,0
771625,13024,0,0,0,0
771630,12970,0,0,0,0
771630,12983,1,0,0,0
771630,12985,0,0,0,0
771630,13037,0,0,0,0
771630,13057,0,0,0,0
771630,13066,0,0,0,0
771630,13067,0,0,0,0
771630,13068,2,0,0,0
771630,13069,0,0,0,0
771630,13070,0,0,0,0
771630,13072,0,0,0,0
771630,13074,0,0,0,0
771630,13091,0,0,0,0
771670,12974,0,0,0,1
771701,13070,0,0,0,0
771701,13072,0,0,0,0
771701,13074,0,0,0,0
771710,12942,0,0,0,0
771710,13014,1,0,0,0
771710,13016,0,0,0,0
771710,13029,0,0,0,0
771710,13033,1,0,0,0
771710,13125,0,0,0,0
771710,13132,0,0,0,0
771732,12916,0,0,0,0
771732,12928,0,0,0,0
771732,12983,0,0,0,0
771750,12874,0,1,0,0
771750,12918,1,0,0,0
771750,12919,0,0,0,1
771750,12922,0,1,0,0
771750,12932,1,0,0,0
771750,12957,0,0,0,0
771750,12958,0,0,0,0
771750,12959,1,0,0,0
771750,12963,0,0,0,2
771750,12964,1,1,1,0
771750,13008,0,0,0,1
771750,13068,1,0,0,0
771750,13105,0,0,0,1
771750,13121,1,0,0,0
771770,12932,1,0,0,0
771770,13031,0,0,0,1
771770,13062,1,0,0,0
771770,13085,0,1,0,0
771770,13092,0,1,0,0
771770,13099,0,0,0,1
771770,13101,1,0,0,0
771770,13112,2,0,0,0
771770,13119,0,1,0,0
771770,13137,0,0,0,0
775002,12786,0,0,0,1
775002,12795,0,0,0,1
775002,12807,1,0,0,0
775002,12808,0,0,0,0
775002,12811,2,1,0,0
775002,12812,0,1,0,0
775002,12826,1,0,0,0
775002,12851,0,1,0,0
775002,12857,0,2,0,0
775002,12881,0,1,0,0
775002,12920,0,1,0,0
775002,12926,0,0,0,0
775002,12930,0,0,0,0
775002,12931,0,1,1,0
775002,12932,0,0,0,0
775002,12933,1,0,0,1
775002,12934,2,0,0,0
775002,12955,1,0,0,0
775002,12974,0,0,0,1
775002,12976,0,0,0,0
775002,12983,0,1,0,0
775002,12985,1,0,0,0
775002,12989,0,1,0,0
775002,12997,1,0,0,0
775002,12998,1,0,0,0
775002,13001,1,0,0,0
775002,13002,1,0,0,0
775002,13003,1,0,0,0
775002,13019,0,0,0,0
775002,13027,0,0,0,0
775002,13033,0,0,0,0
775002,13034,0,0,0,0
775002,13035,6,0,0,0
775002,13036,3,0,0,0
775002,13046,0,0,0,0
775002,13089,0,1,0,0
775002,13118,1,0,0,0
775020,12948,1,0,0,0
775020,12951,0,1,0,0
775020,12952,0,1,0,0
775200,12901,0,1,0,0
775200,12942,0,0,0,0
775200,12943,0,0,0,0
775200,12956,0,1,0,0
775200,12970,0,0,0,0
775200,12975,0,0,0,0
775200,12995,0,0,0,0
775316,13116,0,1,0,0
775325,12974,2,0,0,0
775346,13091,0,0,0,0
775360,12981,0,0,0,0
775385,12952,0,0,0,0
775385,12975,0,0,0,0
775385,12990,0,0,0,0
775385,12992,0,0,0,0
775385,13076,0,0,0,0
775500,13133,0,0,0,1
775501,13102,0,0,0,1
775560,12980,0,0,1,0
775710,12929,0,0,1,0
775710,12947,0,0,0,0
775710,12961,0,0,0,1
775710,12965,1,0,0,0
775710,12967,1,0,0,0
775710,12970,0,0,0,0
775710,12971,0,0,0,0
775710,12972,1,0,0,0
775710,12978,2,0,0,0
775710,13009,0,0,0,0
775710,13011,0,0,0,0
775710,13027,0,1,0,0
775710,13116,0,0,0,0
775710,13123,0,0,0,0
775710,13129,0,0,0,0
775710,13130,0,0,0,0
775710,13145,0,0,0,0
775713,12949,0,0,0,1
775732,13089,0,0,0,0
775740,12869,0,1,0,0
775740,12889,0,0,0,0
775740,12935,1,0,0,0
775740,12973,0,0,0,0
775740,12975,0,0,2,0
775740,12976,0,0,0,0
775740,12977,0,0,0,0
775740,12978,2,1,0,0
775740,12980,0,1,0,0
775740,12981,0,0,0,0
775740,12984,0,0,0,0
775740,12985,0,0,0,0
775740,12986,0,0,0,0
775740,12991,0,0,0,0
775740,12995,1,1,0,0
775740,12996,0,0,0,0
775740,12998,2,0,0,0
775740,13047,1,0,1,0
775740,13055,0,0,1,0
775740,13082,0,0,0,0
775740,13086,0,0,0,0
775740,13088,0,0,0,0
775740,13090,0,0,0,0
775740,13096,0,0,0,0
775740,13107,0,0,0,0
775740,13109,0,0,1,0
775740,13118,2,0,0,0
775740,13136,0,0,1,0
775750,12869,1,0,0,0
775750,12911,1,0,0,0
775750,12928,0,0,0,0
775750,12974,1,0,0,0
775750,12976,0,0,0,0
775750,12993,0,0,0,0
775750,13013,1,0,0,0
775750,13147,0,0,0,0
775770,12974,0,0,0,0
775770,12975,1,0,0,0
775771,12975,0,0,0,0
775771,13018,0,0,0,0
780002,12821,1,0,0,0
780002,12859,0,0,0,0
780002,12862,0,0,0,0
780002,12864,0,0,0,0
780002,12867,0,0,0,0
780002,12877,0,0,0,0
780002,12878,0,0,0,0
780002,12955,0,0,0,0
780002,12965,0,0,1,0
780002,12986,0,0,0,2
780002,12987,1,0,0,0
780002,12988,0,0,0,1
780002,12991,0,0,0,1
780002,12992,0,0,0,1
780002,13015,0,0,0,0
780002,13017,0,0,0,0
780002,13029,2,1,0,0
780002,13037,1,0,0,0
780002,13045,0,0,0,0
780002,13071,1,0,0,0
780002,13083,3,1,0,0
780002,13084,0,0,0,0
780002,13085,0,0,0,0
780002,13103,0,0,0,0
780020,12933,0,0,0,0
780020,12934,0,0,0,0
780020,12935,1,0,0,0
780020,12939,1,0,0,0
780020,12942,1,0,0,0
780020,12975,1,0,0,0
780020,12998,0,0,0,0
780020,13070,1,0,0,0
780100,13073,0,0,0,0
780160,12978,1,0,0,0
780200,12928,0,0,0,0
780200,12972,0,0,0,0
780200,12998,1,0,0,0
780200,13005,1,1,0,0
780200,13006,1,1,0,0
780200,13050,1,0,0,0
780200,13066,1,0,0,0
780200,13069,1,0,0,0
780200,13075,1,0,0,0
780200,13090,0,0,0,0
780200,13096,1,0,0,0
780200,13117,0,0,0,0
780200,13119,0,0,0,0
780200,13121,0,1,0,0
780220,13004,0,0,0,0
780230,12951,0,1,0,0
780255,12950,2,0,0,0
780255,12954,0,0,0,0
780255,12955,0,1,0,0
780255,13107,1,0,0,0
780380,13140,0,0,2,0
780560,12966,1,0,0,0
780560,13071,1,0,0,0
780666,12955,1,0,0,1
780666,12964,0,0,0,0
780710,12947,0,0,0,0
780710,13016,0,0,0,0
780710,13017,0,0,0,0
780710,13020,0,0,0,0
780710,13023,0,0,0,0
780713,12932,0,0,0,0
780732,12912,0,0,0,0
780740,13127,0,0,0,0
780750,12907,0,0,0,0
780750,12908,1,0,0,1
780750,12924,0,1,0,0
780750,12937,2,0,0,0
780750,12938,1,0,0,0
780750,12940,1,0,0,0
780750,12950,1,0,0,0
780750,12975,0,0,0,1
780750,12978,0,0,0,3
780750,12986,0,1,0,0
780750,12997,0,0,0,2
780750,12998,1,0,0,0
780750,13006,0,0,0,1
780750,13009,1,0,0,1
780750,13010,2,1,0,1
780750,13011,0,1,0,2
780750,13021,0,1,0,0
780750,13024,0,0,0,2
780750,13026,0,4,0,0
780750,13037,0,1,0,3
780750,13044,1,0,0,0
780750,13060,0,0,0,1
780750,13061,0,1,0,0
780750,13062,0,1,0,0
780750,13098,0,0,0,2
780750,13107,0,0,0,0
780750,13108,0,0,0,0
780750,13116,1,0,0,0
780750,13135,1,0,0,2
780750,13137,1,0,0,0
780770,12980,0,1,0,0
780770,12993,0,0,0,0
780770,12996,0,0,0,0
780770,12998,1,0,0,0
781220,13004,1,0,0,0
781710,13016,0,0,0,0
781750,13011,0,0,0,0
790002,12862,0,0,0,0
790002,12867,0,0,0,0
790002,12873,0,0,0,0
790002,12877,0,0,0,0
790002,12878,0,0,0,0
790002,13075,0,0,0,0
790200,13083,0,0,0,0
790710,13002,1,0,0,0
790731,12972,1,0,0,0
790740,12866,0,0,0,0
790740,12954,0,0,1,0
790750,12815,0,0,0,0
790750,12872,0,0,0,0
790750,13002,0,0,0,0
790750,13095,1,0,0,0
800002,12789,1,0,0,0
800002,12807,1,0,0,0
800002,12811,1,0,0,1
800002,12814,0,0,1,0
800002,12823,1,0,0,0
800002,12824,2,0,0,1
800002,12835,1,0,0,0
800002,12837,0,0,0,1
800002,12859,1,0,0,1
800002,12920,0,0,0,1
800002,12925,0,0,0,1
800002,12932,0,0,0,0
800002,12937,0,0,0,0
800002,12941,3,1,0,1
800002,12945,0,0,0,0
800002,12957,1,0,0,0
800002,12967,1,0,0,0
800002,12968,1,2,0,0
800002,12969,1,0,0,0
800002,12971,1,2,0,0
800002,12972,0,1,0,0
800002,12982,3,0,0,0
800002,12983,0,0,0,1
800002,12986,1,0,0,0
800002,12991,1,0,0,0
800002,12998,0,1,0,0
800002,13000,4,0,0,1
800002,13001,0,0,0,0
800002,13012,0,0,0,1
800002,13013,1,0,0,0
800002,13020,1,0,0,0
800002,13021,0,0,0,0
800002,13025,1,0,2,0
800002,13041,1,0,0,0
800002,13049,1,0,0,0
800002,13050,1,0,0,0
800002,13054,2,0,0,0
800002,13059,1,0,0,0
800002,13063,0,0,0,0
800002,13065,2,0,0,0
800002,13066,1,0,0,0
800002,13069,0,0,0,0
800002,13073,1,0,0,0
800002,13076,0,0,0,0
800002,13080,1,3,0,0
800002,13081,1,2,0,0
800002,13082,1,3,0,0
800002,13083,1,1,0,0
800002,13085,1,0,0,0
800002,13091,2,0,0,0
800002,13102,0,0,0,0
800002,13107,2,0,0,0
800002,13109,1,0,0,0
800002,13146,0,0,0,0
800002,13147,0,0,0,0
800020,12932,1,0,0,0
800020,13064,1,0,0,0
800040,13088,2,0,0,0
800100,13026,0,0,0,1
800200,12824,0,0,0,1
800200,12929,0,0,0,1
800200,12978,0,0,0,0
800200,12984,0,0,0,0
800200,12998,1,0,0,1
800200,13057,0,0,0,1
800200,13060,1,0,0,0
800200,13097,0,0,0,0
800200,13124,0,0,0,0
800211,12981,0,0,0,2
800211,13111,0,0,0,0
800220,12812,0,0,0,0
800220,12852,1,0,0,0
800220,12913,2,0,0,0
800220,13007,0,1,0,0
800220,13037,0,0,0,1
800220,13047,0,0,0,1
800220,13062,0,1,0,0
800255,12845,0,0,0,0
800255,12957,0,0,0,1
800255,12958,0,0,0,1
800255,13107,1,0,0,0
800305,12863,0,0,0,0
800305,12866,1,0,0,0
800317,13061,0,0,0,0
800325,13003,0,0,0,0
800366,13082,1,0,0,0
800369,12923,1,0,0,0
800369,12944,2,1,0,0
800380,13132,1,1,0,0
800385,12998,0,0,0,1
800390,12845,0,0,0,0
800390,12929,0,0,0,1
800434,12944,0,1,0,0
800434,12963,0,0,0,0
800434,12982,1,0,0,0
800510,12821,0,0,0,0
800560,13098,1,0,0,0
800572,12988,0,1,0,0
800630,12929,0,0,0,0
800651,12928,1,0,0,0
800651,12957,0,3,0,0
800663,13107,0,0,0,0
800666,13034,1,0,0,0
800666,13093,2,0,0,0
800670,12943,0,0,1,0
800670,12944,0,0,0,0
800670,13076,0,0,1,0
800690,13034,0,0,0,0
800710,12788,0,0,0,0
800710,12930,0,0,0,0
800710,12943,0,0,0,1
800710,12946,0,0,0,0
800710,12963,0,0,0,0
800710,12964,0,0,0,0
800710,12971,0,0,0,0
800710,12976,0,0,0,0
800710,12991,0,0,0,0
800710,12997,1,0,0,0
800710,13018,0,1,0,0
800710,13032,1,0,0,0
800710,13065,0,0,0,0
800710,13069,0,0,0,0
800710,13073,0,0,0,0
800710,13076,0,0,0,1
800710,13077,0,0,0,0
800710,13080,0,0,0,0
800710,13081,0,0,0,0
800710,13083,2,0,0,0
800710,13084,1,0,0,0
800710,13116,0,0,0,0
800710,13123,0,0,0,0
800710,13138,0,0,0,0
800710,13139,0,1,0,1
800710,13145,1,0,0,0
800713,12949,0,0,0,1
800713,12962,1,0,0,0
800713,13066,0,0,0,0
800713,13091,0,0,0,1
800731,12933,0,0,0,0
800732,12932,0,0,0,1
800732,13018,0,0,0,0
800732,13091,1,0,0,0
800740,12804,0,0,0,0
800740,12963,1,1,0,0
800740,12986,1,0,0,0
800740,12990,1,0,0,0
800740,13006,0,0,0,0
800740,13017,1,0,0,0
800740,13018,1,0,0,0
800740,13019,1,0,0,0
800740,13020,0,0,0,0
800740,13031,0,0,0,1
800740,13045,0,0,0,1
800740,13060,0,0,0,0
800740,13091,1,0,0,0
800740,13093,0,0,0,2
800740,13097,0,0,0,0
800740,13102,0,0,0,0
800740,13104,0,0,0,0
800740,13105,0,0,0,0
800740,13107,0,0,0,0
800740,13108,0,0,0,0
800740,13141,0,2,0,0
800750,12928,0,0,0,0
800750,13047,0,0,0,0
800771,12971,0,0,0,1
800775,12791,0,0,0,0
800775,12804,0,0,0,0
800775,12836,1,0,0,0
800775,12842,0,0,0,0
800775,12871,0,2,0,0
800775,12899,1,0,0,1
800775,12906,0,0,0,2
800775,12908,0,0,0,2
800775,12910,0,0,0,2
800775,12912,0,1,0,0
800775,12913,0,1,0,0
800775,12914,0,0,0,1
800775,12917,0,1,0,0
800775,12918,0,0,0,0
800775,12925,0,0,0,0
800775,12926,1,0,0,0
800775,12928,0,0,0,0
800775,12931,0,0,0,1
800775,12933,1,0,0,0
800775,12935,0,1,0,0
800775,12936,0,0,0,1
800775,12938,0,1,0,0
800775,12941,0,0,0,1
800775,12943,0,0,0,0
800775,12950,0,0,0,1
800775,12954,0,2,0,0
800775,12956,0,0,0,0
800775,12957,0,0,0,0
800775,12960,1,0,0,0
800775,12962,0,1,0,0
800775,12963,0,0,0,1
800775,12970,0,0,0,1
800775,12971,0,1,0,0
800775,12972,0,1,0,0
800775,12975,0,1,0,0
800775,12979,1,1,0,0
800775,12980,1,0,0,0
800775,12982,0,0,0,1
800775,12984,1,0,0,0
800775,12985,0,2,0,0
800775,12990,1,0,0,0
800775,12991,1,0,0,0
800775,12992,0,0,0,0
800775,12994,0,0,0,0
800775,13000,0,0,0,0
800775,13003,0,0,0,0
800775,13008,0,0,0,1
800775,13012,0,1,0,1
800775,13014,0,0,0,0
800775,13015,0,0,0,0
800775,13017,0,0,0,0
800775,13018,0,2,0,2
800775,13020,0,0,0,0
800775,13023,1,1,0,0
800775,13024,0,1,0,0
800775,13026,0,1,0,0
800775,13027,0,0,0,0
800775,13028,0,1,0,1
800775,13029,0,1,0,0
800775,13030,0,0,0,0
800775,13042,0,0,0,1
800775,13058,1,0,0,0
800775,13059,0,0,0,1
800775,13063,0,0,0,0
800775,13064,0,0,0,0
800775,13067,1,0,0,0
800775,13068,0,1,0,0
800775,13075,0,0,0,0
800775,13076,0,0,0,0
800775,13087,0,3,0,0
800775,13089,0,0,0,0
800775,13095,0,0,0,0
800775,13097,2,1,0,2
800775,13098,0,0,0,1
800775,13099,0,1,0,1
800775,13100,0,0,0,0
800775,13101,0,0,0,0
800775,13102,0,0,0,0
800775,13103,0,0,0,0
800775,13105,1,0,0,0
800775,13107,0,0,0,0
800775,13111,0,0,0,2
800775,13116,0,0,0,1
800775,13119,1,0,0,0
800775,13127,0,0,0,2
800775,13128,1,0,0,0
800775,13129,0,0,0,0
800775,13131,0,0,0,0
800775,13133,0,0,0,0
800775,13145,0,0,0,1
800775,13147,0,0,0,2
800780,12941,0,0,0,0
800780,13144,1,0,0,0
811002,12794,0,0,0,0
811002,12800,0,0,0,1
811002,12803,0,0,0,0
811002,12811,0,0,0,0
811002,12812,1,0,0,0
811002,12814,0,1,0,0
811002,12886,0,0,0,0
811002,12892,1,0,0,0
811002,12913,0,0,1,0
811002,12915,0,0,0,0
811002,12937,0,0,0,0
811002,12941,0,0,0,0
811002,12943,1,0,0,0
811002,12951,0,0,0,2
811002,12975,0,0,0,0
811002,12976,0,0,0,0
811002,12977,0,0,0,0
811002,12978,0,0,0,0
811002,12992,0,0,0,0
811002,12993,0,0,0,0
811002,12996,0,0,0,0
811002,12997,0,0,0,0
811002,12999,0,1,0,0
811002,13000,0,0,0,0
811002,13003,0,0,0,1
811002,13004,0,0,0,1
811002,13006,1,0,0,0
811002,13011,0,0,0,0
811002,13019,1,2,0,0
811002,13021,0,0,0,0
811002,13032,1,0,0,0
811002,13040,0,1,0,0
811002,13044,1,0,0,0
811002,13045,1,0,0,0
811002,13055,2,0,0,0
811002,13083,0,0,0,1
811002,13097,0,0,0,1
811002,13099,0,2,0,0
811002,13117,2,0,0,0
811002,13118,0,0,1,0
811002,13122,0,2,0,0
811002,13123,0,1,0,0
811200,12907,0,1,0,0
811200,12912,0,0,0,0
811200,12941,1,0,0,0
811200,12944,1,0,0,0
811200,12991,1,0,0,1
811200,12992,0,0,0,1
811200,13040,0,1,0,0
811200,13080,0,0,0,2
811200,13105,0,0,0,0
811200,13110,1,0,0,0
811200,13114,1,0,0,0
811200,13131,0,0,0,0
811220,13032,1,0,0,0
811220,13086,0,0,0,0
811220,13122,0,1,0,0
811220,13123,0,1,0,0
811220,13124,0,0,0,0
811220,13136,0,0,0,0
811220,13138,0,0,0,0
811220,13141,0,0,0,0
811220,13146,0,0,0,1
811255,13079,0,0,0,0
811255,13089,0,0,0,0
811255,13090,1,0,1,0
811290,13087,3,1,0,0
811352,13062,0,0,0,0
811355,13025,0,0,0,2
811355,13048,0,1,0,0
811355,13114,0,0,0,1
811360,13052,0,0,0,0
811365,12965,0,0,0,0
811380,12941,0,0,0,0
811652,13062,0,0,0,0
811666,13093,0,0,0,0
811710,12878,0,0,0,0
811710,12942,0,0,0,0
811710,12954,2,0,0,0
811710,12960,0,1,0,0
811710,12996,1,0,0,0
811710,12999,0,0,0,0
811710,13000,0,0,0,0
811710,13037,0,0,0,0
811710,13044,1,0,0,0
811710,13054,0,0,0,0
811710,13102,0,0,0,0
811710,13105,0,0,0,0
811710,13110,0,0,0,0
811710,13115,0,0,0,0
811710,13116,0,0,0,0
811710,13124,0,0,0,0
811710,13125,1,0,0,0
811731,12948,0,0,1,0
811731,12954,0,0,0,0
811731,13063,0,0,0,0
811731,13133,0,0,0,0
811732,12948,0,0,0,0
811732,12971,0,0,0,1
811732,13046,0,0,0,0
811740,12946,0,0,0,0
811740,12993,0,0,0,0
811740,13006,0,0,0,0
811740,13018,0,0,0,0
811740,13019,0,0,0,0
811740,13052,0,0,0,0
811740,13127,0,0,0,0
811775,13020,0,0,0,0
811775,13076,0,0,0,0
811775,13087,0,0,0,0
811775,13119,0,0,0,0
811775,13128,0,0,0,0
811775,13130,0,0,0,0
811780,13127,0,0,0,0
811800,12909,1,0,0,0
811800,12910,1,0,0,0
811800,12920,0,0,0,2
811800,12929,0,0,0,1
811800,12930,1,0,0,1
811800,12932,0,0,0,1
811800,12969,2,0,1,1
811800,12971,0,0,0,2
811800,12974,0,1,0,0
811800,12990,0,1,0,0
811800,12997,1,0,0,0
811800,12998,0,0,0,0
811800,12999,0,1,2,0
811800,13011,0,0,0,1
811800,13019,0,0,1,0
811800,13025,0,0,0,0
811800,13028,0,0,0,0
811800,13029,0,0,0,0
811800,13030,0,0,0,0
811800,13031,2,0,0,1
811800,13032,0,0,0,0
811800,13041,0,0,0,0
811800,13052,0,0,0,0
811800,13053,0,0,0,0
811800,13055,0,0,0,0
811800,13056,1,0,0,0
811800,13057,1,0,0,0
811800,13060,2,0,0,4
811800,13062,1,0,0,2
811800,13069,0,0,0,0
811800,13072,1,1,0,0
811800,13073,0,0,0,1
811800,13083,0,0,0,0
811800,13114,0,0,0,0
811800,13116,0,0,0,0
811800,13117,0,0,0,0
811800,13122,0,0,0,0
811800,13128,0,0,0,0
811800,13143,1,0,0,0
812002,12915,0,0,0,0
812002,12936,0,0,0,0
812002,12942,0,0,0,0
812002,13122,0,1,0,0
812200,12935,0,0,0,0
812200,12942,0,0,0,0
812365,12965,0,0,0,0
812365,12971,0,0,0,0
812380,13075,2,0,0,0
812710,12930,0,0,0,0
812710,12964,0,0,0,0
812710,12967,0,0,0,0
812710,12971,0,0,0,0
812710,13041,0,0,1,0
812710,13076,0,0,0,0
812710,13095,0,0,0,0
812710,13097,0,0,0,0
812710,13112,0,0,0,0
812731,13083,0,0,0,0
812732,13045,0,0,0,0
812732,13046,0,0,0,0
812732,13059,0,0,0,0
812732,13081,0,0,0,0
812732,13095,0,0,0,0
812740,12871,0,0,0,0
812740,12932,1,0,2,0
812740,12935,1,0,1,0
812740,12936,2,0,0,0
812740,13060,0,0,0,0
812740,13127,0,0,0,0
812775,12791,0,0,0,0
812775,12804,0,0,0,0
812775,12842,0,0,0,0
812775,12912,0,0,0,0
812775,12925,0,0,0,0
812775,12944,0,0,0,0
812775,13003,0,0,0,0
812775,13020,0,0,0,0
812775,13076,0,0,0,0
812775,13087,0,0,0,0
812775,13090,1,0,0,0
812775,13119,0,0,0,0
812775,13128,0,0,0,0
812775,13130,0,0,0,0
812780,13127,0,0,0,0
812800,12791,0,0,0,0
812800,12804,0,0,0,0
812800,12842,0,0,0,0
812800,12925,0,0,0,0
812800,12938,1,0,0,1
812800,12940,0,0,0,1
812800,12955,0,0,0,0
812800,12985,0,0,0,0
812800,12997,0,0,0,0
812800,13003,0,0,0,0
812800,13051,0,0,0,0
812800,13052,0,0,0,0
812800,13087,0,0,0,1
812800,13095,0,0,0,0
812800,13096,1,0,0,0
812800,13101,0,0,0,0
812800,13111,0,0,0,0
812800,13119,0,0,0,0
812800,13128,0,0,0,0
812800,13137,0,0,0,0
812811,12940,0,0,0,0
812811,12942,0,0,0,0
812811,12944,0,0,0,0
812811,12988,0,0,0,0
812811,12989,0,0,0,0
812811,12997,1,0,0,0
812811,13020,0,0,0,0
812811,13033,0,0,0,0
812811,13052,0,0,0,0
812811,13062,0,0,0,0
812811,13076,0,0,0,0
812811,13119,0,0,0,0
812811,13122,1,0,0,0
812811,13124,0,0,0,0
812811,13127,0,0,0,0
812811,13128,0,0,0,0
812811,13130,0,0,0,0
812811,13131,0,0,0,0
816002,12816,1,0,0,0
816002,12821,1,0,0,0
816002,12824,0,0,0,0
816002,12860,0,0,0,1
816002,12887,0,1,0,0
816002,12909,2,0,0,0
816002,12912,0,0,0,0
816002,12913,1,0,0,0
816002,12914,1,0,0,0
816002,12915,0,0,0,0
816002,12917,0,0,0,0
816002,12918,0,2,0,0
816002,12919,0,0,0,0
816002,12920,0,0,0,0
816002,12922,2,0,0,0
816002,12923,0,0,1,0
816002,12928,1,0,0,0
816002,12929,0,0,0,0
816002,12932,3,0,0,0
816002,12934,0,0,1,0
816002,12935,0,0,0,0
816002,12936,1,0,0,0
816002,12937,0,0,0,1
816002,12938,1,0,0,0
816002,12939,0,0,0,1
816002,12940,0,0,0,1
816002,12941,2,1,0,1
816002,12942,1,3,0,2
816002,12943,2,0,0,1
816002,12944,2,0,0,0
816002,12945,0,0,0,1
816002,12946,0,0,0,0
816002,12947,2,0,0,0
816002,12948,1,0,0,0
816002,12949,1,0,0,0
816002,12952,0,0,0,2
816002,12953,0,0,0,0
816002,12954,1,0,0,0
816002,12963,1,0,0,0
816002,12965,0,0,0,1
816002,12967,0,2,1,0
816002,12969,3,0,0,0
816002,12970,0,0,0,0
816002,12971,0,0,0,0
816002,12972,2,0,0,0
816002,12973,0,0,0,0
816002,12974,0,0,0,0
816002,12975,0,3,0,0
816002,12976,3,0,0,0
816002,12977,0,0,0,0
816002,12978,0,0,0,0
816002,12979,0,0,0,0
816002,12981,0,0,0,0
816002,12982,0,0,0,0
816002,12983,0,0,0,0
816002,12984,0,0,0,0
816002,12985,0,1,0,0
816002,12987,0,0,0,0
816002,12991,0,0,0,0
816002,12992,0,0,0,0
816002,12993,0,0,0,0
816002,12995,1,0,0,0
816002,12996,1,0,0,0
816002,12998,0,0,0,0
816002,12999,0,0,0,0
816002,13000,2,0,0,1
816002,13001,2,1,0,0
816002,13002,2,0,0,0
816002,13003,1,0,0,0
816002,13004,0,0,0,0
816002,13007,0,0,0,0
816002,13009,0,0,0,0
816002,13010,0,2,0,2
816002,13011,1,0,0,1
816002,13012,0,1,0,0
816002,13013,3,0,0,0
816002,13014,1,2,0,0
816002,13016,0,1,0,0
816002,13020,0,0,0,0
816002,13024,0,0,0,0
816002,13025,0,0,0,0
816002,13026,0,1,0,0
816002,13027,0,0,0,0
816002,13029,0,1,0,0
816002,13030,0,0,0,0
816002,13031,1,0,0,0
816002,13032,0,0,0,0
816002,13033,0,0,0,0
816002,13039,0,0,0,0
816002,13043,1,0,0,0
816002,13051,0,0,0,0
816002,13059,0,0,0,0
816002,13060,0,0,0,0
816002,13061,0,0,0,0
816002,13068,0,0,0,0
816002,13069,0,0,0,0
816002,13072,0,1,0,0
816002,13087,0,0,0,0
816002,13091,0,1,0,1
816002,13092,0,1,0,0
816002,13093,0,1,0,2
816002,13094,0,0,0,1
816002,13095,1,0,0,0
816002,13096,0,0,0,0
816002,13098,0,1,0,0
816002,13104,0,0,0,0
816002,13115,0,0,0,0
816002,13117,1,0,0,0
816002,13121,0,0,0,0
816002,13125,0,0,1,1
816002,13136,0,1,0,0
816002,13142,0,1,0,0
816020,12918,0,3,0,0
816020,12919,0,0,0,0
816020,12920,0,2,0,0
816020,13056,0,0,0,0
816020,13068,0,0,0,1
816020,13102,1,0,0,0
816020,13103,0,0,0,0
816040,12975,0,0,0,0
816040,13047,0,0,0,0
816040,13053,0,0,0,0
816040,13065,0,0,0,0
816040,13066,0,0,0,0
816040,13068,1,0,0,0
816040,13072,0,0,0,0
816040,13080,0,0,0,0
816040,13093,0,0,0,0
816040,13095,0,0,0,0
816040,13114,1,0,0,0
816040,13121,1,0,0,0
816040,13122,0,0,0,0
816040,13124,0,0,0,0
816040,13125,0,1,0,0
816040,13126,0,0,0,0
816040,13127,1,0,0,0
816040,13128,0,0,0,0
816040,13129,0,0,0,0
816040,13130,0,0,0,0
816040,13136,0,0,0,0
816100,13047,0,0,0,0
816140,13047,0,0,0,0
816140,13065,0,0,0,0
816140,13066,0,0,0,0
816140,13067,1,0,0,0
816140,13068,0,0,0,0
816140,13069,0,0,0,0
816200,12955,0,1,0,1
816210,12947,0,0,0,0
816210,12949,1,0,0,0
816211,12838,0,0,0,0
816211,12975,0,0,0,0
816212,12912,0,0,0,0
816212,12932,1,0,0,0
816212,12935,0,0,1,0
816212,12942,0,0,0,0
816220,12899,0,0,0,0
816220,12911,0,0,0,0
816220,12912,0,0,0,0
816220,12964,0,0,0,0
816220,13010,0,1,0,0
816220,13012,1,0,0,0
816220,13033,1,1,0,0
816230,12981,0,0,0,0
816230,12982,0,0,0,0
816230,13045,0,0,0,0
816230,13046,0,0,0,0
816230,13052,0,0,0,0
816255,12806,0,0,0,0
816255,12983,0,0,0,0
816255,12985,0,0,0,0
816255,12989,0,0,0,0
816255,13047,0,0,1,0
816255,13051,0,0,1,0
816255,13098,0,0,0,0
816255,13100,0,0,0,0
816255,13102,0,0,0,0
816255,13103,0,0,0,0
816255,13104,0,0,0,0
816255,13106,1,0,0,0
816255,13108,0,0,0,0
816255,13109,0,0,0,0
816310,13116,0,0,0,0
816360,12955,0,0,0,0
816360,12972,0,0,0,0
816360,12975,0,0,0,0
816365,12932,0,0,0,0
816365,12957,0,0,0,0
816365,12964,0,0,0,0
816365,12978,0,0,0,0
816365,12990,0,0,0,0
816365,12991,0,0,0,0
816365,12992,0,0,0,0
816365,13012,0,0,0,3
816365,13049,0,0,0,0
816365,13081,0,0,0,0
